,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
90,"after trial completion , review of primary data collection forms revealed discrepancies in eligibility criteria data for 5 randomly assigned patients , which raised uncertainty about whether these patients met all eligibility criteria .","['试验完成后,初级数据收集表格的审查揭示了5名随机分配的患者资格标准数据的差异,这引起了对这些患者是否符合所有资格标准的不确定性。']",0.4166666666666667,"['5', 'review', 'raised', 'after', 'trial', 'completion', 'data collection', 'primary data', 'met', 'uncertainty', 'all', 'revealed']","['5', 'review', 'after', 'completion', 'data collection']"
91,analyses that excluded these 5 patients were similar to our primary analyses ( see the Supplementary Appendix ) .,['排除这些5名患者的分析与我们的初级分析相似(参见附件)。'],0.2857142857142857,"['5', 'appendix', 'supplementary', 'primary', 'that', 'to', 'similar']","['5', 'appendix']"
92,"the relative risk of treatment success was 2.38 ( 95 % CI , 1.20 to 4.71 ) for surgery versus active medical treatment , 5.78 ( 95 % CI , 1.93 to 17.31 ) for surgery versus control medical treatment , and 2.43 ( 95 % CI , 0.71 to 8.35 ) for active medical treatment versus control medical treatment ( unadjusted comparisons ) .",['治疗成功的相对风险为2.38(95% CI、1.20至4.71 )对手术对活性医疗治疗、5.78(95% CI、1.93至17.31 )对手术对控制医疗治疗、和2.43(95% CI、0.71至8.35 )对活性医疗治疗对控制医疗治疗(不调整的比较)。'],0.36363636363636365,"['control', 'surgery', 'relative', 'active', 'medical treatment', 'success', 'risk', 'unadjusted', 'CI', 'to', 'and']","['control', 'surgery', 'success', 'risk']"
93,the incidence of success in the surgery group was 71 % among the 14 patients with reflux hypersensitivity and 62 % among the 13 with abnormal acid reflux .,['在手术组中成功的发病率为14名患有过敏的患者中71%和13名患有异常酸过敏的患者中62%。'],0.6,"['hypersensitivity', 'group', 'incidence', 'surgery', 'abnormal', 'success', 'reflux', 'with', 'acid', 'and']","['group', 'incidence', 'surgery', 'abnormal', 'success', 'acid']"
94,"there were five serious adverse events in 4 patients in the surgery group , four serious adverse events in 4 patients in the active medical group , and five serious adverse events in 3 patients in the control medical group ( Table S3 ) .","['在手术组中有4名患者发生5件严重的副作用,在活跃医疗组中有4名患者发生4件严重的副作用,在控制医疗组中有3名患者发生5件严重的副作用。']",0.23076923076923078,"['group', 'control', 'table', 'surgery', 'medical', 'active', 'adverse', '4', 'S3', 'serious', 'five', 'in', 'and']","['group', 'control', 'surgery']"
95,"one surgical patient had a herniated Nissen fundoplication that resulted in repeat surgery complicated by postoperative pneumonia ; recovery was complete , and repeat surgery successfully controlled heartburn .","['一名外科病人患有麻醉的尼森基金,结果是由手术后肺炎复杂的重复手术;恢复完成,并重复手术成功控制心燃。']",0.4,"['repeat', 'heartburn', 'surgery', 'surgical', 'controlled', 'complete', 'postoperative', 'recovery', 'patient', 'herniated', 'pneumonia', 'that', 'in', 'and', 'complicated by']","['repeat', 'surgery', 'controlled', 'recovery', 'patient', 'pneumonia']"
96,there were no deaths .,['没有死亡。'],0.0,['no'],[]
97,"in that highly selected group , the incidence of treatment success with laparoscopic Nissen fundoplication at 1 year ( 67 % ) was significantly superior to that with active medical treatment ( 28 % ) or control medical treatment ( 12 % ) .","['在这个精选的群体中,在1年(67%)的拉帕罗斯科尼森药物治疗成功率显著高于活性医疗治疗(28%)或控制医疗治疗(12%)的成功率。']",0.5,"['group', 'incidence', 'control', 'year', '1', 'superior', 'active', 'medical treatment', 'success', 'with', 'that', 'to']","['group', 'control', 'year', '1', 'success', 'to']"
98,"first , trial patients were given explicit instructions to take omeprazole 30 minutes before meals .","['首先,试验患者被明确指示在晚餐前30分钟服用 omeprazole。']",0.3333333333333333,"['trial', 'explicit', 'before', 'to', 'first', 'instructions']","['before', 'first']"
99,this is important because PPIs bind only to gastric proton pumps that are actively secreting acid .,"['这很重要,因为PPI仅连接到活跃分泌酸的胃<unk>泵。']",0.16666666666666666,"['gastric', 'proton', 'acid', 'this', 'that', 'bind']",['acid']
100,"fewer than 10 % of those pumps are active during fasting , whereas approximately 70 % are active when stimulated by meals.26","['在禁食期间,不到10%的这些泵是活跃的,而在食物刺激时,约70%是活跃的。']",0.0,"['active', 'fasting', 'approximately', 'by']",[]
101,"consequently , PPIs are most effective when taken before meals .","['因此,PPI在晚餐前服用时最有效。']",1.0,['before'],['before']
102,"second , patients taking PPIs other than omeprazole at trial entry were switched to omeprazole .","['其次,在试验入口时服用非 omeprazole PPI 的患者被转换为 omeprazole。']",0.16666666666666666,"['taking', 'trial', 'entry', 'at', 'second', 'to']",['second']
103,"relative potencies of different PPIs vary widely , 27 and individual patients can exhibit considerable variability in response to different PPIs.28","['不同PPI的相对强度广泛不同,27个患者在不同PPI的反应中可能显著变化。']",0.14285714285714285,"['variability', 'individual', 'relative', 'response', 'exhibit', 'to', 'and']",['response']
104,"many patients would not complete this rigorous evaluation , and among those who did , the cause of heartburn in most of them was not GERD .","['许多患者不会完成这项严格的评估,并且在那些这样做的人中,心脏病发作的原因在大多数人中不是GERD。']",0.25,"['who', 'evaluation', 'heartburn', 'complete', 'cause', 'this', 'in', 'and']","['cause', 'this']"
105,"our finding that reflux hypersensitivity can respond to fundoplication is noteworthy because reflux hypersensitivity is considered a functional disorder , which might not be expected to improve with a procedure that eliminates reflux without altering abnormal esophageal pain perception.10","['我們的發現,反流過敏性可以回應 fundoplication 是值得注意的,因為反流過敏性被認為是一個功能障礙,這可能不會被預計改善一個程序,消除反流,而不改變異常的尿道疼痛感知。']",0.2727272727272727,"['hypersensitivity', 'esophageal', 'procedure', 'abnormal', 'be', 'pain', 'reflux', 'functional disorder', 'that', 'respond to', 'without']","['procedure', 'pain', 'reflux']"
106,"for our surgical patients , the incidence of treatment success was 71 % among the 14 with reflux hypersensitivity and 62 % among the 13 with abnormal acid reflux .","['对于我们的手术患者,治疗成功的发病率为14人中有过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏性过敏。']",0.4,"['hypersensitivity', 'incidence', 'abnormal', 'surgical', 'treatment', 'success', 'reflux', 'with', 'acid', 'and']","['hypersensitivity', 'incidence', 'treatment', 'success']"
107,"PPIs are inactivated through the hepatic cytochrome P450 isoenzyme CYP2C19 , and CYP2C19 mutations can influence PPI inactivation rates and clinical efficacy.39","['PPI 通过肝细胞染色素 P450 以生素 CYP2C19 被禁活,而 CYP2C19 突变可能会影响 PPI 禁活率和临床有效性。']",0.42857142857142855,"['isoenzyme', 'inactivation', 'hepatic', 'clinical', 'influence', 'cytochrome P450', 'and']","['clinical', 'influence', 'and']"
108,limitations of our trial include its relatively small sample size and predominance of white men ( reflecting the veteran patient population ) .,['我们试验的限制包括其相对较小的样品大小和白人占主导地位(反映了退休患者人口)。'],0.42857142857142855,"['population', 'white', 'patient', 'trial', 'sample size', 'predominance', 'and']","['population', 'white', 'patient']"
109,another limitation involves the intratrial protocol amendments required to enable trial completion .,"['另一个限制包括在内议定书中所需的修正案,以便审判完成。']",0.75,"['protocol', 'limitation', 'trial', 'completion']","['protocol', 'trial', 'completion']"
110,"overly restrictive entry criteria that limit trial enrollment , generalizability , and completion are a common problem in trials involving patients with functional gastrointestinal disorders.40,41",['限制试验登记、通用性和完成的过度限制性入门标准是涉及功能性肠道障碍患者的试验中常见问题。'],0.2727272727272727,"['gastrointestinal', 'functional', 'common', 'trial', 'limit', 'completion', 'problem', 'entry', 'with', 'that', 'and']","['limit', 'completion', 'problem']"
111,"consequently , we amended the protocol to allow the entry of patients with contraindications to desipramine .","['因此,我们修改了议定书,以便允许患有抗指示的患者入院。']",0.4,"['protocol', 'allow', 'entry', 'with', 'we']","['protocol', 'allow']"
112,"we also amended power calculations to detect only large differences between medical and surgical treatments , reasoning that physicians would not recommend surgery unless it were considerably more effective than medical therapy .","['我们还修改了功率计算,以检测医学和手术治疗之间只有大差异,认为医生不会推荐手术,除非它比医学治疗更有效。']",0.38461538461538464,"['power', 'surgery', 'medical', 'surgical', 'recommend', 'large', 'therapy', 'detect', 'reasoning', 'that', 'to', 'and', 'physicians']","['power', 'surgery', 'recommend', 'therapy', 'detect']"
113,"in that highly selected group , laparoscopic Nissen fundoplication was significantly superior to medical therapy .","['在这个精选的群体中,Laparoscopic Nissen fundoplication 显著高于医学治疗。']",0.42857142857142855,"['group', 'medical', 'superior', 'therapy', 'that', 'in', 'to']","['group', 'therapy', 'to']"
114,the relative merits of ticagrelor as compared with prasugrel in patients with acute coronary syndromes for whom invasive evaluation is planned are uncertain .,"['与Prasugrel相比,Ticagrelor的相对价值在患有急性冠状综合征的患者中不确定。']",0.25,"['evaluation', 'coronary', 'uncertain', 'relative', 'acute', 'with', 'prasugrel', 'syndromes']","['coronary', 'syndromes']"
115,"the primary end point was the composite of death , myocardial infarction , or stroke at 1 year .","['主要的终点是死亡的组成,心脏病发作,或1年的中风。']",0.6666666666666666,"['myocardial infarction', 'composite', 'stroke', 'year', '1', 'death', 'primary', 'end', 'point']","['stroke', 'year', '1', 'death', 'primary', 'point']"
116,a major secondary end point ( the safety end point ) was bleeding .,['一个主要的次要终点(安全终点)是出血。'],0.5,"['bleeding', 'safety', 'major', 'secondary', 'end', 'point']","['bleeding', 'safety', 'point']"
