,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
136,"patients who met all the inclusion criteria and none of the exclusion criteria were randomly assigned in consecutive order to either ticagrelor or prasugrel , with a randomization ratio of 1 : 1 .",满足所有纳入标准且未满足任何排除标准的患者按连续顺序随机分配至替格瑞洛或普拉格雷，随机化比例为 1:1。,0.0,['who'],[]
137,time zero was defined as the time of randomization .,时间零被定义为随机化的时间。,,[],[]
138,"randomly permuted block sizes ( of four , six , or eight ) were used in each stratum .",每个层使用随机排列的块大小（四个、六个或八个）。,,[],[]
139,therapy with ticagrelor was started at a loading dose of 180 mg and continued at a maintenance dose of 90 mg twice daily .,替格瑞洛治疗以 180 毫克的负荷剂量开始，并以每天两次 90 毫克的维持剂量继续。,,[],[]
140,patients who were assigned to ticagrelor received the loading dose as soon as possible after randomization .,被分配到替格瑞洛组的患者在随机分组后尽快接受负荷剂量。,0.0,['who'],[]
141,therapy with prasugrel was started at a loading dose of 60 mg and continued at a maintenance dose of 10 mg once per day .,普拉格雷治疗以 60 毫克的负荷剂量开始，并以每天一次 10 毫克的维持剂量继续。,,[],[]
142,a reduced maintenance dose of 5 mg daily was recommended in patients who were 75 years of age or older and in those who had a body weight of less than 60 kg .,对于 75 岁或以上以及体重低于 60 公斤的患者，建议将维持剂量减至每天 5 毫克。,0.0,['who'],[]
143,"in the prasugrel group , timing of the initiation of the trial drug depended on the clinical presentation .",在普拉格雷组中，开始试验药物的时间取决于临床表现。,,[],[]
144,trial END POINTS AND DEFINITIONS,试验终点和定义,,[],[]
145,"the primary end point was the composite of death , myocardial infarction , or stroke at 1 year after randomization .",主要终点是随机分组后 1 年时死亡、心肌梗死或卒中的复合终点。,,[],[]
146,a detailed description of the end points is included in the Supplementary Appendix .,终点的详细描述包含在补充附录中。,,[],[]
147,"in addition , 100 % of source data were checked for at least 10 % of patients in all centers .",此外，对所有中心至少 10% 的患者的 100% 源数据进行了检查。,,[],[]
148,"the null hypothesis of the trial states that there is no difference between ticagrelor and prasugrel with respect to the treatment effect in patients with acute coronary syndromes for whom invasive evaluation is planned ( hazard ratio , 1 ) .",该试验的零假设表明，在计划进行侵入性评估的急性冠状动脉综合征患者中，替格瑞洛和普拉格雷之间的治疗效果没有差异（风险比，1）。,,[],[]
149,cumulative incidence functions were computed for end points other than death to account for competing risks .,计算死亡以外的终点的累积发生率函数以考虑竞争风险。,,[],[]
150,effect estimates of the secondary end points are presented along with corresponding 95 % confidence intervals .,次要终点的效果估计与相应的 95% 置信区间一起呈现。,,[],[]
151,the widths of the intervals are not adjusted for multiple comparisons because of the exploratory character of these analyses .,由于这些分析的探索性特征，未针对多重比较调整区间宽度。,,[],[]
152,"patients were evaluated from randomization until death , withdrawal of consent , or the last contact date .",对患者进行评估，从随机分组到死亡、撤回同意或最后接触日期。,,[],[]
153,"from September 2013 through February 2018 , a total of 4018 patients were recruited in 23 centers ( 21 centers in Germany and 2 centers in Italy ) ; 2012 patients were assigned to ticagrelor and 2006 patients were assigned to prasugrel ( Figure 1 ) .",从2013年9月到2018年2月，在23个中心（德国21个中心和意大利2个中心）共招募了4018名患者； 2012 名患者被分配到替格瑞洛组，2006 名患者被分配到普拉格雷组（图 1）。,,[],[]
154,the baseline characteristics of the patients are listed in Table 1 .,患者的基线特征见表1。,,[],[]
155,"the suspected diagnosis at admission was STEMI in 41.1 % , NSTEMI in 46.2 % , and unstable angina in 12.7 % of the patients .",入院时疑似STEMI占41.1%，NSTEMI占46.2%，不稳定型心绞痛占12.7%。,,[],[]
156,"before admission , 34.7 % of patients in the ticagrelor group and 35.6 % of patients in the prasugrel group were receiving aspirin , and 5.0 % of patients in the ticagrelor group and 4.7 % of patients in the prasugrel group were receiving clopidogrel .",入院前，替格瑞洛组34.7%的患者和普拉格雷组35.6%的患者接受阿司匹林治疗，替格瑞洛组5.0%的患者和普拉格雷组4.7%的患者接受氯吡格雷治疗。,,[],[]
157,"in patients presenting with STEMI , the interval from symptom onset to randomization was 3.2 hours ( interquartile range , 1.8 to 7.7 ) in the ticagrelor group and 3.0 hours ( interquartile range , 1.9 to 8.4 ) in the prasugrel group .",在出现 STEMI 的患者中，替卡格雷组从症状发作到随机分组的间隔时间为 3.2 小时（四分位距，1.8 至 7.7），普拉格雷组为 3.0 小时（四分位距，1.9 至 8.4）。,1.0,['symptom'],['symptom']
158,"a total of 84.1 % of the patients underwent PCI , and 2.1 % underwent CABG .",共有 84.1% 的患者接受了 PCI，2.1% 的患者接受了 CABG。,,[],[]
159,glycoprotein IIb / IIIa inhibitors were used in 12.3 % of the patients who underwent PCI .,12.3% 接受 PCI 的患者使用了糖蛋白 IIb/IIIa 抑制剂。,0.0,"['glycoprotein', 'who']",[]
160,"in more than 99 % of the patients who were receiving aspirin at discharge , the daily dose was 100 mg or less . ( angiographic and procedural characteristics are listed in Tables S1 and S2 , respectively , in the Supplementary Appendix . )",在超过 99% 的出院时服用阿司匹林的患者中，日剂量为 100 毫克或更少。 （血管造影和手术特征分别列于补充附录的表 S1 和表 S2 中。）,0.0,"['discharge', 'who']",[]
161,"at discharge , 81.1 % of patients in the ticagrelor group and 80.7 % of patients in the prasugrel group received the randomly assigned trial drug ( Table S3 in the Supplementary Appendix ) .",出院时，替格瑞洛组 81.1% 的患者和普拉格雷组 80.7% 的患者接受了随机分配的试验药物（补充附录表 S3）。,0.0,['discharge'],[]
162,"the median interval from randomization to discontinuation of the trial drug after discharge was 84 days ( interquartile range , 23 to 181 ) in the ticagrelor group and 109 days ( interquartile range , 35 to 220 ) in the prasugrel group ( P = 0.01 ) .",从随机分组到出院后停用试验药物的中位间隔时间，替卡格雷组为 84 天（四分位距，23 至 181 天），普拉格雷组为 109 天（四分位距，35 至 220 天）(P = 0.01)。,0.0,['discharge'],[]
163,the types of antithrombotic therapy received by patients who discontinued the trial medication after discharge are listed in Table S4 in the Supplementary Appendix .,补充附录表 S4 列出了出院后停用试验药物的患者接受的抗血栓治疗类型。,0.0,"['discharge', 'who']",[]
164,"the composite of death from cardiovascular causes , myocardial infarction , or stroke occurred in 161 of 2012 patients ( 8.1 % ) in the ticagrelor group and 124 of 2006 patients ( 6.3 % ) in the prasugrel group ( hazard ratio , 1.32 ; 95 % CI , 1.04 to 1.66 ) .",替格瑞洛组 2012 名患者中有 161 名 ( 8.1 % ) 和普拉格雷组 2006 名患者中有 124 名 ( 6.3 % ) 发生心血管原因死亡、心肌梗死或卒中的复合事件（风险比 1.32 ； 95 % CI ， 1.04 至 1.66)。,,[],[]
165,the incidences of the individual components of the primary end point are shown in Table 2 .,表 2 显示了主要终点的各个组成部分的发生率。,,[],[]
166,"the rate of death from any cause at 1 year was 4.5 % in the ticagrelor group and 3.7 % in the prasugrel group ( hazard ratio , 1.23 ; 95 % CI , 0.91 to 1.68 ) .",1 年时任何原因的死亡率在替格瑞洛组和普拉格雷组分别为 4.5% 和 3.7%（风险比，1.23；95% CI，0.91 至 1.68）。,,[],[]
167,"the incidence of myocardial infarction was 4.8 % in the ticagrelor group and 3.0 % in the prasugrel group ( hazard ratio , 1.63 ; 95 % CI , 1.18 to 2.25 ) .",心肌梗死的发生率在替格瑞洛组和普拉格雷组分别为 4.8% 和 3.0%（风险比，1.63；95% CI，1.18 至 2.25）。,,[],[]
168,"the incidence of stroke was 1.1 % in the ticagrelor group and 1.0 % in the prasugrel group ( hazard ratio , 1.17 ; 95 % CI , 0.63 to 2.15 ) .",中风的发生率在替格瑞洛组和普拉格雷组分别为 1.1% 和 1.0%（风险比，1.17；95% CI，0.63 至 2.15）。,,[],[]
