,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
86,"we used SAS software , version 9.4 ( SAS Institute ) , for all analyses .",我们使用 SAS 软件 9.4 版（SAS Institute）进行所有分析。,0.16666666666666666,"['version', 'software', 'institute', 'SAS', 'all', 'we']",['software']
87,prerandomization PROCEDURE EXCLUSIONS,随机化前程序排除,,[],[]
88,"a revised power calculation called for 108 randomly assigned patients , but enrollment was capped at 78 solely because of funding limitations .",修订后的功效计算要求 108 名随机分配的患者，但仅由于资金限制，登记人数上限为 78 人。,0.5,"['power', 'capped', 'at', 'but']","['at', 'but']"
89,randomly ASSIGNED PATIENTS,随机分配的患者,,[],[]
90,"after trial completion , review of primary data collection forms revealed discrepancies in eligibility criteria data for 5 randomly assigned patients , which raised uncertainty about whether these patients met all eligibility criteria .",试验完成后，对主要数据收集表的审查发现 5 名随机分配患者的资格标准数据存在差异，这增加了对这些患者是否符合所有资格标准的不确定性。,0.4166666666666667,"['5', 'review', 'raised', 'after', 'trial', 'completion', 'data collection', 'primary data', 'met', 'uncertainty', 'all', 'revealed']","['5', 'review', 'after', 'completion', 'data collection']"
91,analyses that excluded these 5 patients were similar to our primary analyses ( see the Supplementary Appendix ) .,排除这 5 名患者的分析与我们的主要分析相似（见补充附录）。,0.14285714285714285,"['5', 'appendix', 'supplementary', 'primary', 'that', 'to', 'similar']",['5']
92,"the relative risk of treatment success was 2.38 ( 95 % CI , 1.20 to 4.71 ) for surgery versus active medical treatment , 5.78 ( 95 % CI , 1.93 to 17.31 ) for surgery versus control medical treatment , and 2.43 ( 95 % CI , 0.71 to 8.35 ) for active medical treatment versus control medical treatment ( unadjusted comparisons ) .",手术与积极药物治疗的治疗成功相对风险分别为 2.38 ( 95 % CI 1.20 至 4.71 ) ，手术与对照药物治疗 5.78 ( 95 % CI 1.93 至 17.31 ) 和 2.43 ( 95 % CI 0.71 至8.35) 积极药物治疗与对照药物治疗（未经调整的比较）。,0.36363636363636365,"['control', 'surgery', 'relative', 'active', 'medical treatment', 'success', 'risk', 'unadjusted', 'CI', 'to', 'and']","['control', 'surgery', 'success', 'risk']"
93,the incidence of success in the surgery group was 71 % among the 14 patients with reflux hypersensitivity and 62 % among the 13 with abnormal acid reflux .,手术组的成功率在 14 名反流过敏患者中为 71%，在 13 名胃酸反流异常患者中为 62%。,0.6,"['hypersensitivity', 'group', 'incidence', 'surgery', 'abnormal', 'success', 'reflux', 'with', 'acid', 'and']","['group', 'surgery', 'abnormal', 'success', 'reflux', 'acid']"
94,"there were five serious adverse events in 4 patients in the surgery group , four serious adverse events in 4 patients in the active medical group , and five serious adverse events in 3 patients in the control medical group ( Table S3 ) .",手术组有 4 名患者发生 5 起严重不良事件，积极治疗组有 4 名患者发生 4 起严重不良事件，对照组有 3 名患者发生 5 起严重不良事件（表 S3）。,0.3076923076923077,"['group', 'control', 'table', 'surgery', 'medical', 'active', 'adverse', '4', 'S3', 'serious', 'five', 'in', 'and']","['group', 'control', 'table', 'surgery']"
95,"one surgical patient had a herniated Nissen fundoplication that resulted in repeat surgery complicated by postoperative pneumonia ; recovery was complete , and repeat surgery successfully controlled heartburn .",一名手术患者患有突出的 Nissen 胃底折叠术，导致重复手术并发术后肺炎；恢复完全，再次手术成功地控制了胃灼热。,0.5333333333333333,"['repeat', 'heartburn', 'surgery', 'surgical', 'controlled', 'complete', 'postoperative', 'recovery', 'patient', 'herniated', 'pneumonia', 'that', 'in', 'and', 'complicated by']","['repeat', 'heartburn', 'surgery', 'controlled', 'recovery', 'patient', 'herniated', 'pneumonia']"
96,there were no deaths .,没有死亡。,0.0,['no'],[]
97,"in that highly selected group , the incidence of treatment success with laparoscopic Nissen fundoplication at 1 year ( 67 % ) was significantly superior to that with active medical treatment ( 28 % ) or control medical treatment ( 12 % ) .",在这个精心挑选的组中，腹腔镜 Nissen 胃底折叠术在 1 年时的治疗成功率 (67%) 明显优于积极药物治疗 (28%) 或对照药物治疗 (12%)。,0.5,"['group', 'incidence', 'control', 'year', '1', 'superior', 'active', 'medical treatment', 'success', 'with', 'that', 'to']","['group', 'control', 'year', '1', 'success', 'to']"
98,"first , trial patients were given explicit instructions to take omeprazole 30 minutes before meals .",首先，试验患者被明确指示在饭前 30 分钟服用奥美拉唑。,0.3333333333333333,"['trial', 'explicit', 'before', 'to', 'first', 'instructions']","['before', 'first']"
99,this is important because PPIs bind only to gastric proton pumps that are actively secreting acid .,这很重要，因为 PPI 仅与活跃分泌酸的胃质子泵结合。,0.3333333333333333,"['gastric', 'proton', 'acid', 'this', 'that', 'bind']","['proton', 'acid']"
100,"fewer than 10 % of those pumps are active during fasting , whereas approximately 70 % are active when stimulated by meals.26",这些泵中只有不到 10 % 在禁食期间处于活动状态，而大约 70 % 在进食时处于活动状态。 26,0.0,"['active', 'fasting', 'approximately', 'by']",[]
101,"consequently , PPIs are most effective when taken before meals .",因此，PPI 在饭前服用最有效。,1.0,['before'],['before']
102,"second , patients taking PPIs other than omeprazole at trial entry were switched to omeprazole .",其次，在试验开始时服用奥美拉唑以外的 PPI 的患者转为服用奥美拉唑。,0.16666666666666666,"['taking', 'trial', 'entry', 'at', 'second', 'to']",['second']
103,"relative potencies of different PPIs vary widely , 27 and individual patients can exhibit considerable variability in response to different PPIs.28",不同 PPI 的相对效力差异很大，27 并且个体患者对不同 PPI 的反应可能表现出相当大的差异。 28,0.2857142857142857,"['variability', 'individual', 'relative', 'response', 'exhibit', 'to', 'and']","['individual', 'response']"
104,"many patients would not complete this rigorous evaluation , and among those who did , the cause of heartburn in most of them was not GERD .",许多患者不会完成这项严格的评估，而在那些完成的患者中，大多数胃灼热的原因不是 GERD。,0.5,"['who', 'evaluation', 'heartburn', 'complete', 'cause', 'this', 'in', 'and']","['heartburn', 'cause', 'this', 'and']"
105,"our finding that reflux hypersensitivity can respond to fundoplication is noteworthy because reflux hypersensitivity is considered a functional disorder , which might not be expected to improve with a procedure that eliminates reflux without altering abnormal esophageal pain perception.10",我们发现反流超敏反应可以对胃底折叠术产生反应是值得注意的，因为反流超敏反应被认为是一种功能障碍，可能无法通过消除反流而不改变异常食管疼痛感知的手术来改善这种情况。 10,0.6363636363636364,"['hypersensitivity', 'esophageal', 'procedure', 'abnormal', 'be', 'pain', 'reflux', 'functional disorder', 'that', 'respond to', 'without']","['hypersensitivity', 'esophageal', 'abnormal', 'pain', 'reflux', 'respond to', 'without']"
106,"for our surgical patients , the incidence of treatment success was 71 % among the 14 with reflux hypersensitivity and 62 % among the 13 with abnormal acid reflux .",对于我们的手术患者，14 名反流过敏患者的治疗成功率为 71%，13 名胃酸反流异常患者的治疗成功率为 62%。,0.5,"['hypersensitivity', 'incidence', 'abnormal', 'surgical', 'treatment', 'success', 'reflux', 'with', 'acid', 'and']","['abnormal', 'treatment', 'success', 'reflux', 'acid']"
107,"PPIs are inactivated through the hepatic cytochrome P450 isoenzyme CYP2C19 , and CYP2C19 mutations can influence PPI inactivation rates and clinical efficacy.39",PPI 通过肝细胞色素 P450 同工酶 CYP2C19 失活，而 CYP2C19 突变可影响 PPI 失活率和临床疗效。 39,0.7142857142857143,"['isoenzyme', 'inactivation', 'hepatic', 'clinical', 'influence', 'cytochrome P450', 'and']","['isoenzyme', 'inactivation', 'clinical', 'influence', 'and']"
108,limitations of our trial include its relatively small sample size and predominance of white men ( reflecting the veteran patient population ) .,我们试验的局限性包括其相对较小的样本量和白人男性的优势（反映了退伍军人患者群体）。,0.5714285714285714,"['population', 'white', 'patient', 'trial', 'sample size', 'predominance', 'and']","['population', 'white', 'patient', 'predominance']"
109,another limitation involves the intratrial protocol amendments required to enable trial completion .,另一个局限性涉及为完成试验所需的试验内协议修正案。,0.5,"['protocol', 'limitation', 'trial', 'completion']","['protocol', 'completion']"
110,"overly restrictive entry criteria that limit trial enrollment , generalizability , and completion are a common problem in trials involving patients with functional gastrointestinal disorders.40,41","限制试验入组、普遍性和完成的过于严格的入组标准是涉及功能性胃肠病患者的试验中的一个常见问题。 40,41",0.36363636363636365,"['gastrointestinal', 'functional', 'common', 'trial', 'limit', 'completion', 'problem', 'entry', 'with', 'that', 'and']","['gastrointestinal', 'limit', 'completion', 'problem']"
111,"consequently , we amended the protocol to allow the entry of patients with contraindications to desipramine .",因此，我们修改了协议，允许有禁忌症的患者进入地昔帕明。,0.4,"['protocol', 'allow', 'entry', 'with', 'we']","['protocol', 'allow']"
112,"we also amended power calculations to detect only large differences between medical and surgical treatments , reasoning that physicians would not recommend surgery unless it were considerably more effective than medical therapy .",我们还修改了功效计算以仅检测药物治疗和手术治疗之间的巨大差异，理由是医生不会推荐手术，除非它比药物治疗有效得多。,0.3076923076923077,"['power', 'surgery', 'medical', 'surgical', 'recommend', 'large', 'therapy', 'detect', 'reasoning', 'that', 'to', 'and', 'physicians']","['surgery', 'recommend', 'therapy', 'detect']"
113,"in that highly selected group , laparoscopic Nissen fundoplication was significantly superior to medical therapy .",在这个经过精心挑选的组中，腹腔镜 Nissen 胃底折叠术明显优于药物治疗。,0.42857142857142855,"['group', 'medical', 'superior', 'therapy', 'that', 'in', 'to']","['group', 'therapy', 'to']"
114,the relative merits of ticagrelor as compared with prasugrel in patients with acute coronary syndromes for whom invasive evaluation is planned are uncertain .,对于计划进行侵入性评估的急性冠脉综合征患者，替格瑞洛与普拉格雷相比的相对优势尚不确定。,0.375,"['evaluation', 'coronary', 'uncertain', 'relative', 'acute', 'with', 'prasugrel', 'syndromes']","['coronary', 'prasugrel', 'syndromes']"
