,English,Chinese,Reference,BLEU,Dict Acc Exact Match,Terms,Exact Match Terms,Dict Acc Character Level
58,the largest hazard ratio associated with HT use corresponds to an elevated risk for venous thromboembolism - and using transdermal rather than oral estrogen appeared to attenuate this risk .,最大的危险比与使用激素替代疗法相关联的是增加了血栓形成的风险，而使用经皮而不是口服雌激素似乎能够减轻这种风险。,"与 使用 激素 疗法 相关 的 最大 风险 比 对应 于 静脉 血栓 栓塞 风险 增加 , 而 使用 经皮 给 药 的 雌激素 代替 口服 雌激素 似乎 可 降低 上述 风险 .",0.20809151802049344,0.2,"['estrogen', 'hazard ratio', 'oral', 'venous', 'thromboembolism', 'associated', 'attenuate', 'risk', 'transdermal', '-']","['estrogen', 'risk']",0.5833333333333333
59,"for many women , risks associated with HT are offset by reductions in symptoms , improved quality of life , and benefits in other health outcomes , such as fractures .",对于许多女性来说，使用激素替代疗法所带来的风险被其他健康结果所抵消，比如说症状的减轻、生活质量的提高以及骨折的预防。,"对于 许多 女性 而言 , 症状 减少 , 生活 质量 改善 及其 他 健康 结局 ( 如 骨折 ) 方面 的 获益 可 抵消 与 激素 疗法 相关 的 风险 .",0.16055756708894459,0.6666666666666666,"['health', 'symptoms', 'offset', 'associated', 'quality of life', 'fractures']","['health', 'offset', 'quality of life', 'fractures']",0.7525252525252526
60,"the net effects of HT are most favorable for recently menopausal women who have moderate to severe vasomotor symptoms and low or average risks for breast cancer , cardiovascular disease , and venous thromboembolism .",综合来看，黑松油最有利于近期退热的女性，她们有中度至重度血管扩张症状，且乳腺癌、心血管疾病和静脉血栓形成风险较低或中等。,"激素 疗法 的 净 效应 对 近期 绝经 , 有 中度 至 重度 血管 舒缩 症状 , 并且 乳腺癌 , 心血管 疾病 和 静脉 血栓 栓塞 风险 低 或 一般 的 女性 最为 有利 .",0.3178959246009723,0.3333333333333333,"['net', 'average', 'vasomotor', 'venous', 'breast cancer', 'moderate', 'symptoms', 'thromboembolism', 'menopausal', 'cardiovascular disease', 'low', 'severe']","['breast cancer', 'cardiovascular disease', 'low', 'severe']",0.8208333333333333
61,"in sum , women deserve reliable information in order to make informed decisions - aligned with their personal preferences - on whether the potential benefits of HT are likely to outweigh the potential risks .",总而言之，妇女需要可靠的信息来做出明智的决定，是否应该考虑激素替代疗法的潜在好处大于潜在风险。,"总之 , 女性 应 获得 关于 激素 疗法 的 潜在 益处 是否 可能 超过 潜在 风险 的 可靠 信息 , 以便 其 结合 个人 偏好 做出 知情 决策 .",0.12207693215852909,0.14285714285714285,"['potential', 'sum', 'personal', 'information', '-', 'in order to', 'make']",['information'],0.4404761904761905
62,"the primary outcome was treatment success , defined as a decrease of 50 % or more in the Gastroesophageal Reflux Disease ( GERD ) -Health Related Quality of Life score ( range , 0 to 50 , with higher scores indicating worse symptoms ) at 1 year .",主要结果是治疗成功，定义为在1年内胃食管反流病（GERD）相关生活质量评分（范围，0至50，较高分表示症状更差）下降50％或更多。,"主要 结局 是 治疗 成功 , 定义 为 1 年 时 胃 食管 反流病 ( GERD ) - 健康 相关 生活 质量 评分 ( 范围 , 0 ~ 50 分 , 较 高 的 评分 表示 较 严重 的 症状 ) 降低 ≥ 50% .",0.20349327594206357,0.6,"['disease', 'decrease', 'defined', 'range', 'year', '1', 'outcome', 'symptoms', 'treatment', 'primary', 'success', 'quality of life', 'score', 'gastroesophageal reflux', 'worse']","['disease', 'range', 'year', '1', 'outcome', 'treatment', 'success', 'quality of life', 'gastroesophageal reflux']",0.75
63,"a total of 366 patients ( mean age , 48.5 years ; 280 men ) were enrolled .",总共有366名病人（平均年龄48.5岁；280名男性）纳入本项研究。,"本 试验 共 纳入 了 366 例 患者 ( 平均年龄 , 48.5 岁 ; 280 例 男性 ) .",0.13240332261927584,0.6666666666666666,"['mean', 'total', 'age']","['mean', 'age']",0.8333333333333334
64,the remaining 78 patients underwent randomization .,剩余的78名病人随机分配给了两组。,其余 78 例 患者 被 随机 分组 .,0.1029412244032575,1.0,['randomization'],['randomization'],1.0
65,"the difference in the incidence of treatment success between the active medical group and the control medical group was 16 percentage points ( 95 % confidence interval , − 5 to 38 ; P = 0.17 ) .",在治疗成功率方面，有效医疗组与对照医疗组之间的差异为16个百分点（95%的置信区间，-5至38；P=0.17）。,"活性 药物 治疗 组和 对照 药物 治疗 组 之间 的 治疗 成功率 差异 为 16 个 百分点 ( 95% 置信区间 , - 5 ~ 38 ; P = 0.17 ) .",0.2884171710458887,0.5833333333333334,"['group', 'percentage', '5', 'incidence', 'control', 'medical', 'active', 'difference', 'treatment', 'success', 'confidence interval', 'P']","['group', '5', 'control', 'difference', 'treatment', 'success', 'confidence interval']",0.8333333333333334
66,"for that highly selected subgroup , surgery was superior to medical treatment . ( Funded by the Department of Veterans Affairs Cooperative Studies Program ; ClinicalTrials.gov number , NCT01265550 . )",对于那些经过精选的小组，手术比医疗治疗更有效。（由美国退伍军人事务部资助的合作研究计划；ClinicalTrials.gov 编号，NCT01265550。）,"对于 这一 经过 严格 选择 的 亚组 , 手术 治疗 的 效果 优于 药物 治疗 ( 由 美国 退伍军人 事务部 合作 研究 计划 [ Department of Veterans Affairs Cooperative Studies Program ] 资助 ; 在 ClinicalTrials . gov 注册号 为 NCT01265550 ) .",0.18101389429195608,0.5,"['cooperative', 'program', 'surgery', 'department', 'superior', 'medical treatment', 'number', 'subgroup']","['program', 'surgery', 'department', 'number']",0.740625
67,"in the United States , approximately 20 % of adults regularly have symptoms of gastroesophageal reflux disease ( GERD ) , 1 and annual costs for managing GERD exceed $ 12 billion.2",在美国，大约20%的成年人经常会出现胃食管反流病（GERD）的症状，而每年治疗GERD的费用超过120亿美元。,"美国 大约 20% 的 成人 经常 有 胃 食管 反流病 ( GERD ) 的 症状 1 , 每年 用于 治疗 GERD 的 费用 超过 120 亿美元 2 .",0.4097305121406259,0.5714285714285714,"['annual', 'disease', '1', 'symptoms', 'gastroesophageal reflux', 'approximately', 'exceed']","['disease', '1', 'gastroesophageal reflux', 'exceed']",0.7142857142857143
68,PPIs are often continued despite inadequate symptom relief.11,即便症状得不到有效缓解，人们也常常继续服用抑制剂。11,"患者 的 常见 状况 是 即使 症状 未能 充分 缓解 , 但 仍 继续 使用 PPI 11 .",0.085442606047991,0.3333333333333333,"['symptom', 'inadequate', 'despite']",['symptom'],0.4166666666666667
69,"alternatively , for patients with reflux hypersensitivity , surgical reduction of reflux might not relieve symptoms generated by a hypersensitive esophagus .","For patients with reflux hypersensitivity, surgical reduction of reflux might not relieve symptoms generated by a hypersensitive esophagus.","也 可能 是 对于 反流 高 敏感 的 患者 , 通过 手术 减少 反流 可能 并 不能 缓解 由 食管 高 敏感 引起 的 症状 .",0.06425456784376485,0.0,"['hypersensitivity', 'relieve', 'esophagus', 'surgical', 'reduction', 'symptoms', 'hypersensitive', 'reflux']",[],0.29557109557109557
70,"surgeons are reluctant to rely on it to select patients for fundoplication , generally preferring traditional esophageal pH monitoring for that purpose.21","Surgeons are reluctant to rely on esophageal pH monitoring to select patients for fundoplication, preferring traditional methods instead.21","外科 医师 不 愿意 依靠 MII - pH 监测 来 选择 实施 胃底 折叠 术 的 患者 , 而是 通常 更 愿意 依靠 常规 食管 pH 监测 来 选择 患者 21 .",0.04429293462689784,0.0,"['monitoring', 'esophageal']",[],0.22727272727272727
71,this trial was approved by the Veterans Affairs ( VA ) central institutional review board .,这项试验经过了美国退伍军人事务部（VA）的中央机构审查委员会批准。,本 试验 获得 了 退伍军人 事务部 ( VA ) 中央 机构 审查 委员会 批准 .,0.3542461404556915,0.25,"['review', 'central', 'board', 'trial']",['review'],0.625
72,"the authors vouch for the completeness and accuracy of the data and for the fidelity of the trial to the protocol , available with the full text of this article at NEJM.org .",作者保证数据的完整性和准确性，并保证本实验符合可在NEJM.org上全文下载的协议。,"作者 保证数据 的 完整性 和 准确性 , 并 保证 试验 对 方案 ( 试验 方案 与 本文 全文 可 在 NEJM . org 获取 ) 的 忠实度 .",0.38622629696117844,0.5,"['fidelity', 'data', 'accuracy', 'protocol', 'article', 'available', 'trial', 'text', 'completeness', 'full']","['data', 'accuracy', 'protocol', 'completeness', 'full']",0.7233333333333334
73,prerandomization Trial Procedures,Pre-randomization trial procedures involve a process of selecting participants for a trial before randomization occurs. This process can help ensure that the trial is conducted fairly and that participants are not subjected to undue risks.,随机 分组 前 的 试验 程序,0.0,0.0,['trial'],[],0.0
74,all patients who were referred to VA gastroenterology clinics for heartburn refractory to PPIs were screened ( Figure 1 ) .,所有被转诊至退伍军人事务部胃肠科门诊的病人，均接受了（见图1）的筛查。,因 PPI 难治性 胃灼热 被 转诊 至 VA 胃肠病 诊所 的 所有 患者 均 接受 了 筛选 ( 图 1 ) .,0.19934256060016484,0.2,"['1', 'figure', 'heartburn', 'refractory', 'gastroenterology']",['1'],0.6166666666666666
75,"initial slow recruitment of patients resulted in intratrial changes to the protocol , including revised power calculations . ( for details on prerandomization trial procedures , randomization , intratrial changes to the protocol , and the statistical analysis , see the Supplementary Appendix , available at NEJM.org. )",首先缓慢的招募病人造成了对试验方案的内部变化，包括修订后的功效计算。（有关试验前程序、随机化、方案内部变化以及统计分析的详细信息，请参阅《新英格兰医学杂志》的补充附录。）,"患者 招募 速度 最初 很 缓慢 , 因此 在 试验 期间 对 方案 进行 了 修改 , 包括 修订 了 统计学 功效 的 计算 ( 有关 随机 分组 前 的 试验 程序 , 随机 分组 , 试验 期间 的 试验 方案 修改 及 统计学 分析 的 详细信息 , 见 补充 附录 , 补充 附录 可 在 NEJM . org 获取 ) .",0.10804296945740112,0.4,"['appendix', 'randomization', 'power', 'protocol', 'supplementary', 'initial', 'recruitment', 'available', 'trial', 'statistical analysis']","['randomization', 'protocol', 'recruitment', 'statistical analysis']",0.7833333333333334
76,medical Treatment Groups,医疗治疗组,药物 治疗 组,0.3200397614156459,0.0,['medical treatment'],[],0.125
77,investigators and patients were unaware of whether medical treatment was active or placebo .,调查人员和病人不知道医疗治疗是否是有效的还是假的。,研究者 和 患者 不 知晓 药物 治疗 是 活性 药物 还是 安慰剂 .,0.11058322248539042,0.25,"['placebo', 'active', 'medical treatment', 'unaware']",['active'],0.6145833333333333
78,"at all clinic visits , patients were queried about missed medication doses , and medication counts were performed .",在所有的临床访谈中，我们都会问患者有没有遗漏药物剂量，并进行药物统计。,"我们 在 每次 诊所 访视 中均 询问 患者 是否 漏服 药物 , 并 对 药物 进行 计数 .",0.11411641880828119,0.5,"['medication', 'clinic']",['clinic'],0.75
79,patients in both groups received active omeprazole at a dose of 20 mg twice daily throughout the trial .,两组患者均在整个试验期间每天服用有效剂量为20毫克的盐酸奥美拉唑。,"在 整个 试验 期间 , 两组 患者 均 接受 了 每日 2 次 , 每次 20 mg 剂量 的 活性 奥美拉唑 治疗 .",0.22992540446982737,0.25,"['active', 'trial', 'dose', 'twice']",['dose'],0.625
80,"after discontinuation , patients with contraindications to desipramine were declared to have treatment failure .",在停止使用莫达非尼之后，那些对莫达非尼有禁忌症的患者被宣布治疗失败。,"停药 之后 , 有 地 昔帕明 禁忌证 的 患者 被 宣布 治疗 失败 .",0.3799932869865801,1.0,"['failure', 'treatment']","['failure', 'treatment']",1.0
81,surgical Treatment Group,手术治疗组,手术 治疗 组,0.7466681393420525,0.5,"['surgical', 'treatment group']",['treatment group'],0.5
82,surgical treatment was laparoscopic Nissen fundoplication .,手术治疗是腹腔镜尼森基底手术。,手术 治疗 为 腹腔镜 尼森 胃底 折叠 术 .,0.1872715068938707,0.5,"['surgical', 'treatment']",['treatment'],0.5
